X,Y
6.372819155,28.70006469
6.382355123,28.70307555
6.391894385,28.70607596
6.40143693,28.70906592
6.410982745,28.71204542
6.42053182,28.71501445
6.430084143,28.71797302
6.439639702,28.72092111
6.449198486,28.72385874
6.458760484,28.72678588
6.468325685,28.72970255
6.477894075,28.73260873
6.487465645,28.73550442
6.497040382,28.73838963
6.506618276,28.74126433
6.516199314,28.74412854
6.525783485,28.74698225
6.535370778,28.74982546
6.544961181,28.75265815
6.554554683,28.75548033
6.564151271,28.758292
6.573750935,28.76109315
6.583353663,28.76388378
6.592959444,28.76666388
6.602568265,28.76943346
6.612180116,28.7721925
6.621794985,28.77494101
6.63141286,28.77767897
6.641033729,28.7804064
6.650657582,28.78312328
6.660284407,28.78582962
6.669914191,28.7885254
6.679546924,28.79121063
6.689182594,28.79388529
6.698821189,28.7965494
6.708462699,28.79920295
6.71810711,28.80184592
6.727754412,28.80447833
6.737404593,28.80710016
6.747057641,28.80971141
6.756713545,28.81231208
6.766372294,28.81490217
6.776033875,28.81748168
6.785698277,28.82005059
6.795365489,28.82260891
6.805035498,28.82515664
6.814708294,28.82769377
6.824383864,28.83022029
6.834062198,28.83273621
6.843743282,28.83524152
6.853427107,28.83773623
6.863113659,28.84022031
6.872802928,28.84269378
6.882494902,28.84515663
6.892189569,28.84760886
6.901886918,28.85005046
6.911586936,28.85248144
6.921289613,28.85490178
6.930994936,28.85731149
6.940702894,28.85971056
6.950413476,28.86209899
6.960126669,28.86447677
6.969842462,28.86684391
6.979560844,28.86920041
6.989281802,28.87154625
6.999005325,28.87388143
7.008731401,28.87620596
7.018460019,28.87851983
7.028191166,28.88082303
7.037924832,28.88311557
7.047661005,28.88539744
7.057399672,28.88766864
7.067140823,28.88992917
7.076884445,28.89217902
7.086630526,28.89441819
7.096379056,28.89664668
7.106130022,28.89886448
7.115883413,28.90107159
7.125639216,28.90326802
7.135397421,28.90545375
7.145158015,28.90762879
7.154920987,28.90979313
7.164686325,28.91194677
7.174454017,28.91408971
7.184224052,28.91622194
7.193996417,28.91834347
7.203771102,28.92045428
7.213548094,28.92255438
7.223327382,28.92464376
7.233108953,28.92672243
7.242892797,28.92879037
7.252678901,28.93084759
7.262467253,28.93289409
7.272257843,28.93492985
7.282050657,28.93695489
7.291845685,28.93896919
7.301642915,28.94097276
7.311442334,28.94296559
7.321243931,28.94494768
7.331047695,28.94691903
7.340853613,28.94887963
7.350661673,28.95082949
7.360471865,28.95276859
7.370284176,28.95469695
7.380098594,28.95661454
7.389915108,28.95852139
7.399733706,28.96041747
7.409554375,28.96230279
7.419377105,28.96417735
7.429201883,28.96604114
7.439028698,28.96789417
7.448857538,28.96973642
7.458688391,28.9715679
7.468521244,28.97338861
7.478356088,28.97519854
7.488192909,28.97699769
7.498031695,28.97878606
7.507872436,28.98056365
7.517715118,28.98233045
7.527559731,28.98408646
7.537406263,28.98583169
7.547254701,28.98756612
7.557105034,28.98928976
7.56695725,28.9910026
7.576811337,28.99270465
7.586667284,28.99439589
7.596525078,28.99607633
7.606384707,28.99774597
7.616246161,28.99940481
7.626109426,29.00105283
7.635974492,29.00269004
7.645841346,29.00431645
7.655709976,29.00593204
7.665580371,29.00753681
7.675452518,29.00913076
7.685326407,29.0107139
7.695202024,29.01228621
7.705079359,29.0138477
7.714958399,29.01539837
7.724839132,29.0169382
7.734721547,29.01846721
7.744605632,29.01998539
7.754491374,29.02149273
7.764378763,29.02298924
7.774267785,29.02447491
7.78415843,29.02594975
7.794050685,29.02741374
7.803944538,29.0288669
7.813839978,29.03030921
7.823736993,29.03174067
7.83363557,29.03316129
7.843535698,29.03457106
7.853437366,29.03596998
7.86334056,29.03735805
7.87324527,29.03873526
7.883151483,29.04010162
7.893059187,29.04145712
7.902968371,29.04280176
7.912879023,29.04413554
7.92279113,29.04545846
7.932704681,29.04677052
7.942619664,29.04807171
7.952536067,29.04936204
7.962453878,29.0506415
7.972373086,29.05191009
7.982293677,29.0531678
7.992215641,29.05441465
8.002138966,29.05565062
8.012063639,29.05687571
8.021989648,29.05808993
8.031916982,29.05929327
8.041845629,29.06048573
8.051775577,29.0616673
8.061706814,29.062838
8.071639328,29.06399781
8.081573107,29.06514673
8.091508139,29.06628477
8.101444412,29.06741192
8.111381914,29.06852818
8.121320634,29.06963355
8.131260559,29.07072803
8.141201678,29.07181161
8.151143978,29.0728843
8.161087447,29.07394609
8.171032075,29.07499698
8.180977848,29.07603698
8.190924755,29.07706607
8.200872783,29.07808426
8.210821922,29.07909155
8.220772158,29.08008794
8.23072348,29.08107342
8.240675876,29.082048
8.250629335,29.08301167
8.260583843,29.08396443
8.27053939,29.08490628
8.280495963,29.08583722
8.29045355,29.08675724
8.300412139,29.08766636
8.310371718,29.08856456
8.320332276,29.08945185
8.330293801,29.09032822
8.340256279,29.09119367
8.350219701,29.0920482
8.360184052,29.09289182
8.370149323,29.09372451
8.380115499,29.09454628
8.390082571,29.09535713
8.400050525,29.09615706
8.410019349,29.09694606
8.419989033,29.09772414
8.429959563,29.09849129
8.439930927,29.09924752
8.449903115,29.09999281
8.459876113,29.10072718
8.46984991,29.10145062
8.479824494,29.10216313
8.489799853,29.1028647
8.499775974,29.10355534
8.509752847,29.10423506
8.519730458,29.10490383
8.529708796,29.10556167
8.53968785,29.10620858
8.549667606,29.10684455
8.559648053,29.10746958
8.569629179,29.10808368
8.579610972,29.10868683
8.58959342,29.10927905
8.599576511,29.10986033
8.609560233,29.11043066
8.619544574,29.11099006
8.629529522,29.11153851
8.639515066,29.11207602
8.649501192,29.11260259
8.659487889,29.11311821
8.669475146,29.11362289
8.679462949,29.11411662
8.689451288,29.11459941
8.699440149,29.11507125
8.709429522,29.11553214
8.719419394,29.11598208
8.729409753,29.11642108
8.739400587,29.11684913
8.749391884,29.11726623
8.759383632,29.11767238
8.769375819,29.11806758
8.779368434,29.11845183
8.789361463,29.11882513
8.799354896,29.11918748
8.809348719,29.11953887
8.819342922,29.11987932
8.829337492,29.12020881
8.839332417,29.12052734
8.849327685,29.12083493
8.859323284,29.12113156
8.869319202,29.12141723
8.879315427,29.12169195
8.889311948,29.12195572
8.899308751,29.12220853
8.909305825,29.12245038
8.919303159,29.12268128
8.929300739,29.12290123
8.939298555,29.12311021
8.949296593,29.12330824
8.959294843,29.12349532
8.969293291,29.12367143
8.979291927,29.12383659
8.989290737,29.12399079
8.999289711,29.12413404
9.009288835,29.12426632
9.019288099,29.12438765
9.029287489,29.12449802
9.039286994,29.12459743
9.049286603,29.12468588
9.059286302,29.12476338
9.06928608,29.12482991
9.079285925,29.12488549
9.089285825,29.12493011
9.099285768,29.12496377
9.109285742,29.12498647
9.119285734,29.12499821
9.129285734,29.12499899
9.139285728,29.12498882
9.149285705,29.12496768
9.159285653,29.12493559
9.16928556,29.12489254
9.179285414,29.12483852
9.189285202,29.12477355
9.199284913,29.12469763
9.209284535,29.12461074
9.219284056,29.12451289
9.229283464,29.12440409
9.239282746,29.12428433
9.249281891,29.12415361
9.259280887,29.12401193
9.269279722,29.12385929
9.279278383,29.1236957
9.289276859,29.12352115
9.299275137,29.12333564
9.309273207,29.12313917
9.319271055,29.12293175
9.32926867,29.12271337
9.339266039,29.12248404
9.349263151,29.12224375
9.359259994,29.1219925
9.369256556,29.1217303
9.379252824,29.12145715
9.389248786,29.12117304
9.399244432,29.12087797
9.409239748,29.12057195
9.419234722,29.12025498
9.429229344,29.11992706
9.4392236,29.11958818
9.449217478,29.11923835
9.459210967,29.11887756
9.469204055,29.11850583
9.47919673,29.11812314
9.489188979,29.11772951
9.49918079,29.11732492
9.509172153,29.11690939
9.519163053,29.1164829
9.529153481,29.11604547
9.539143423,29.11559709
9.549132868,29.11513776
9.559121803,29.11466748
9.569110217,29.11418626
9.579098098,29.11369409
9.589085433,29.11319097
9.599072211,29.11267691
9.60905842,29.11215191
9.619044047,29.11161596
9.629029081,29.11106907
9.639013509,29.11051124
9.648997321,29.10994247
9.658980502,29.10936276
9.668963043,29.1087721
9.67894493,29.10817051
9.688926153,29.10755798
9.698906697,29.10693451
9.708886553,29.1063001
9.718865707,29.10565476
9.728844148,29.10499848
9.738821864,29.10433126
9.748798843,29.10365311
9.758775073,29.10296403
9.768750541,29.10226402
9.778725236,29.10155307
9.788699147,29.1008312
9.79867226,29.10009839
9.808644564,29.09935465
9.818616047,29.09859999
9.828586697,29.0978344
9.838556502,29.09705788
9.84852545,29.09627044
9.858493529,29.09547207
9.868460727,29.09466278
9.878427032,29.09384257
9.888392433,29.09301144
9.898356916,29.09216938
9.908320471,29.09131641
9.918283085,29.09045252
9.928244747,29.08957771
9.938205443,29.08869198
9.948165164,29.08779534
9.958123895,29.08688778
9.968081626,29.08596931
9.978038344,29.08503993
9.987994038,29.08409964
9.997948696,29.08314844
10.0079023,29.08218633
10.01785485,29.08121331
10.02780633,29.08022939
10.03775672,29.07923456
10.04770602,29.07822883
10.05765421,29.07721219
10.06760127,29.07618465
10.07754721,29.07514621
10.087492,29.07409688
10.09743564,29.07303664
10.1073781,29.07196551
10.11731939,29.07088349
10.12725949,29.06979057
10.13719838,29.06868675
10.14713606,29.06757205
10.15707251,29.06644646
10.16700772,29.06530997
10.17694168,29.0641626
10.18687437,29.06300435
10.19680579,29.06183521
10.20673593,29.06065519
10.21666476,29.05946428
10.22659228,29.0582625
10.23651848,29.05704983
10.24644335,29.05582629
10.25636686,29.05459187
10.26628902,29.05334658
10.27620981,29.05209042
10.28612922,29.05082338
10.29604723,29.04954548
10.30596383,29.04825671
10.31587902,29.04695707
10.32579278,29.04564656
10.33570509,29.04432519
10.34561595,29.04299296
10.35552534,29.04164987
10.36543326,29.04029592
10.37533969,29.03893111
10.38524461,29.03755545
10.39514802,29.03616893
10.40504991,29.03477156
10.41495026,29.03336335
10.42484906,29.03194428
10.4347463,29.03051436
10.44464196,29.0290736
10.45453604,29.027622
10.46442853,29.02615955
10.4743194,29.02468626
10.48420866,29.02320214
10.49409628,29.02170718
10.50398226,29.02020138
10.51386658,29.01868475
10.52374924,29.01715729
10.53363021,29.015619
10.54350949,29.01406988
10.55338707,29.01250994
10.56326294,29.01093917
10.57313707,29.00935758
10.58300947,29.00776517
10.59288011,29.00616194
10.602749,29.0045479
10.61261611,29.00292304
10.62248143,29.00128737
10.63234495,28.99964089
10.64220666,28.9979836
10.65206655,28.99631551
10.66192461,28.99463661
10.67178082,28.99294691
10.68163518,28.99124641
10.69148766,28.98953511
10.70133826,28.98781301
10.71118697,28.98608012
10.72103378,28.98433644
10.73087866,28.98258196
10.74072162,28.9808167
10.75056264,28.97904066
10.76040171,28.97725383
10.77023881,28.97545621
10.78007394,28.97364782
10.78990708,28.97182866
10.79973822,28.96999871
10.80956734,28.968158
10.81939445,28.96630651
10.82921952,28.96444426
10.83904254,28.96257124
10.84886351,28.96068745
10.8586824,28.95879291
10.86849921,28.9568876
10.87831393,28.95497154
10.88812654,28.95304472
10.89793704,28.95110715
10.90774541,28.94915883
10.91755163,28.94719977
10.9273557,28.94522995
10.93715761,28.9432494
10.94695734,28.9412581
10.95675488,28.93925607
10.96655023,28.9372433
10.97634336,28.93521979
10.98613427,28.93318556
10.99592294,28.9311406
11.00570937,28.92908491
11.01549353,28.92701849
11.02527543,28.92494136
11.03505504,28.92285351
11.04483236,28.92075494
11.05460738,28.91864566
11.06438008,28.91652566
11.07415045,28.91439496
11.08391847,28.91225355
11.09368415,28.91010144
11.10344746,28.90793863
11.11320839,28.90576512
11.12296694,28.90358091
11.13272309,28.90138602
11.14247682,28.89918043
11.15222814,28.89696415
11.16197701,28.89473719
11.17172345,28.89249954
11.18146742,28.89025122
11.19120892,28.88799222
11.20094795,28.88572254
11.21068448,28.8834422
11.2204185,28.88115118
11.23015001,28.8788495
11.23987899,28.87653715
11.24960543,28.87421415
11.25932932,28.87188049
11.26905064,28.86953617
11.27876939,28.8671812
11.28848556,28.86481558
11.29819912,28.86243931
11.30791008,28.8600524
11.31761841,28.85765485
11.32732411,28.85524667
11.33702717,28.85282784
11.34672757,28.85039839
11.3564253,28.8479583
11.36612035,28.84550759
11.37581271,28.84304626
11.38550236,28.84057431
11.3951893,28.83809174
11.40487352,28.83559855
11.414555,28.83309475
11.42423372,28.83058035
11.43390969,28.82805534
11.44358288,28.82551973
11.45325329,28.82297351
11.4629209,28.82041671
11.47258571,28.8178493
11.48224769,28.81527131
11.49190685,28.81268273
11.50156316,28.81008357
11.51121661,28.80747383
11.5208672,28.80485351
11.53051492,28.80222262
11.54015974,28.79958115
11.54980167,28.79692912
11.55944068,28.79426652
11.56907677,28.79159336
11.57870992,28.78890964
11.58834013,28.78621536
11.59796738,28.78351054
11.60759165,28.78079516
11.61721295,28.77806924
11.62683125,28.77533278
11.63644655,28.77258578
11.64605884,28.76982824
11.65566809,28.76706017
11.66527431,28.76428157
11.67487747,28.76149245
11.68447757,28.7586928
11.6940746,28.75588263
11.70366855,28.75306195
11.71325939,28.75023076
11.72284713,28.74738906
11.73243175,28.74453685
11.74201323,28.74167414
11.75159158,28.73880093
11.76116677,28.73591723
11.77073879,28.73302303
11.78030764,28.73011835
11.78987329,28.72720318
11.79943575,28.72427753
11.80899499,28.7213414
11.81855101,28.7183948
11.8281038,28.71543773
11.83765334,28.71247019
11.84719962,28.70949219
11.85674263,28.70650373
11.86628236,28.70350481
11.8758188,28.70049544
11.88535194,28.69747562
11.89488176,28.69444536
11.90440825,28.69140465
11.91393141,28.6883535
11.92345122,28.68529192
11.93296766,28.68221991
11.94248074,28.67913747
11.95199043,28.67604461
11.96149672,28.67294133
11.97099961,28.66982764
11.98049908,28.66670353
11.98999512,28.66356901
11.99948772,28.66042409
12.00897687,28.65726876
12.01846255,28.65410304
12.02794476,28.65092693
12.03742348,28.64774042
12.04689871,28.64454354
12.05637042,28.64133626
12.06583862,28.63811862
12.07530328,28.63489059
12.0847644,28.6316522
12.09422197,28.62840344
12.10367597,28.62514432
12.11312639,28.62187484
12.12257322,28.618595
12.13201646,28.61530481
12.14145608,28.61200428
12.15089208,28.6086934
12.16032445,28.60537219
12.16975317,28.60204064
12.17917823,28.59869876
12.18859963,28.59534655
12.19801734,28.59198402
12.20743137,28.58861117
12.21684169,28.58522801
12.2262483,28.58183453
12.23565119,28.57843075
12.24505034,28.57501667
12.25444574,28.57159229
12.26383739,28.56815761
12.27322526,28.56471265
12.28260936,28.56125739
12.29198966,28.55779186
12.30136616,28.55431605
12.31073884,28.55082996
12.3201077,28.54733361
12.32947272,28.54382699
12.33883389,28.54031011
12.3481912,28.53678297
12.35754464,28.53324558
12.3668942,28.52969794
12.37623987,28.52614006
12.38558163,28.52257194
12.39491947,28.51899358
12.40425339,28.51540499
12.41358337,28.51180618
12.4229094,28.50819714
12.43223147,28.50457788
12.44154957,28.50094842
12.45086368,28.49730874
12.4601738,28.49365885
12.46947992,28.48999877
12.47878202,28.48632849
12.48808009,28.48264801
12.49737412,28.47895735
12.5066641,28.47525651
12.51595002,28.47154549
12.52523187,28.46782429
12.53450963,28.46409293
12.5437833,28.4603514
12.55305286,28.45659971
12.56231831,28.45283786
12.57157963,28.44906586
12.5808368,28.44528371
12.59008983,28.44149142
12.5993387,28.437689
12.60858339,28.43387644
12.6178239,28.43005375
12.62706022,28.42622093
12.63629233,28.422378
12.64552022,28.41852495
12.65474389,28.41466179
12.66396331,28.41078853
12.67317849,28.40690516
12.6823894,28.4030117
12.69159605,28.39910815
12.7007984,28.3951945
12.70999647,28.39127078
12.71919023,28.38733698
12.72837967,28.38339311
12.73756478,28.37943916
12.74674556,28.37547516
12.75592199,28.37150109
12.76509405,28.36751697
12.77426175,28.36352281
12.78342506,28.35951859
12.79258397,28.35550434
12.80173849,28.35148005
12.81088858,28.34744574
12.82003425,28.3434014
12.82917549,28.33934703
12.83831227,28.33528266
12.8474446,28.33120827
12.85657245,28.32712388
12.86569582,28.32302948
12.8748147,28.31892509
12.88392908,28.31481071
12.89303894,28.31068635
12.90214428,28.306552
12.91124508,28.30240767
12.92034133,28.29825338
12.92943303,28.29408912
12.93852016,28.2899149
12.9476027,28.28573072
12.95668066,28.28153659
12.96575401,28.27733252
12.97482275,28.2731185
12.98388687,28.26889455
12.99294635,28.26466067
13.00200119,28.26041686
13.01105137,28.25616314
13.02009689,28.25189949
13.02913772,28.24762594
13.03817387,28.24334248
13.04720532,28.23904912
13.05623206,28.23474587
13.06525408,28.23043272
13.07427136,28.2261097
13.0832839,28.22177679
13.09229169,28.21743401
13.10129471,28.21308136
13.11029296,28.20871884
13.11928642,28.20434647
13.12827509,28.19996424
13.13725894,28.19557217
13.14623798,28.19117025
13.15521219,28.1867585
13.16418156,28.18233691
13.17314607,28.1779055
13.18210573,28.17346427
13.19106051,28.16901322
13.20001041,28.16455235
13.20895542,28.16008169
13.21789552,28.15560122
13.2268307,28.15111096
13.23576096,28.14661091
13.24468629,28.14210107
13.25360666,28.13758146
13.26252208,28.13305207
13.27143253,28.12851292
13.28033799,28.12396401
13.28923847,28.11940533
13.29813395,28.11483691
13.30702441,28.11025874
13.31590985,28.10567083
13.32479026,28.10107319
13.33366563,28.09646581
13.34253594,28.09184872
13.35140118,28.0872219
13.36026135,28.08258537
13.36911643,28.07793914
13.37796642,28.0732832
13.3868113,28.06861757
13.39565106,28.06394225
13.40448569,28.05925724
13.41331518,28.05456255
13.42213952,28.04985819
13.4309587,28.04514417
13.43977271,28.04042048
13.44858154,28.03568713
13.45738517,28.03094414
13.4661836,28.0261915
13.47497682,28.02142922
13.48376481,28.0166573
13.49254757,28.01187576
13.50132508,28.0070846
13.51009734,28.00228382
13.51886433,27.99747343
13.52762605,27.99265343
13.53638247,27.98782384
13.5451336,27.98298465
13.55387942,27.97813588
13.56261993,27.97327752
13.5713551,27.96840959
13.58008493,27.96353209
13.58880941,27.95864502
13.59752853,27.9537484
13.60624228,27.94884222
13.61495065,27.9439265
13.62365362,27.93900123
13.63235119,27.93406644
13.64104335,27.92912211
13.64973009,27.92416826
13.65841139,27.91920489
13.66708725,27.91423202
13.67575765,27.90924964
13.68442259,27.90425776
13.69308205,27.89925638
13.70173602,27.89424552
13.7103845,27.88922518
13.71902747,27.88419537
13.72766492,27.87915608
13.73629685,27.87410734
13.74492324,27.86904913
13.75354408,27.86398148
13.76215936,27.85890438
13.77076907,27.85381785
13.7793732,27.84872188
13.78797174,27.84361648
13.79656469,27.83850167
13.80515202,27.83337744
13.81373373,27.8282438
13.82230981,27.82310076
13.83088025,27.81794833
13.83944503,27.81278651
13.84800416,27.8076153
13.85655761,27.80243472
13.86510538,27.79724477
13.87364746,27.79204545
13.88218384,27.78683677
13.8907145,27.78161875
13.89923943,27.77639138
13.90775864,27.77115466
13.9162721,27.76590862
13.92477981,27.76065325
13.93328175,27.75538856
13.94177791,27.75011455
13.9502683,27.74483124
13.95875288,27.73953862
13.96723166,27.73423671
13.97570463,27.72892551
13.98417177,27.72360503
13.99263308,27.71827528
14.00108854,27.71293625
14.00953814,27.70758796
14.01798188,27.70223041
14.02641974,27.69686362
14.03485171,27.69148758
14.04327779,27.6861023
14.05169796,27.68070779
14.06011221,27.67530406
14.06852054,27.66989111
14.07692293,27.66446895
14.08531937,27.65903758
14.09370986,27.65359702
14.10209438,27.64814726
14.11047292,27.64268832
14.11884547,27.6372202
14.12721203,27.63174291
14.13557258,27.62625645
14.14392711,27.62076083
14.15227561,27.61525607
14.16061808,27.60974215
14.16895449,27.6042191
14.17728485,27.59868691
14.18560915,27.5931456
14.19392736,27.58759517
14.20223949,27.58203562
14.21054552,27.57646697
14.21884544,27.57088922
14.22713924,27.56530238
14.23542692,27.55970645
14.24370846,27.55410145
14.25198385,27.54848737
14.26025309,27.54286423
14.26851615,27.53723202
14.27677304,27.53159077
14.28502375,27.52594047
14.29326825,27.52028113
14.30150655,27.51461276
14.30973863,27.50893536
14.31796449,27.50324895
14.32618411,27.49755353
14.33439748,27.4918491
14.3426046,27.48613567
14.35080545,27.48041325
14.35900002,27.47468185
14.36718831,27.46894148
14.3753703,27.46319213
14.38354598,27.45743382
14.39171536,27.45166655
14.3998784,27.44589033
14.40803511,27.44010517
14.41618548,27.43431108
14.42432949,27.42850806
14.43246714,27.42269611
14.44059841,27.41687526
14.4487233,27.41104549
14.45684179,27.40520682
14.46495388,27.39935926
14.47305956,27.39350282
14.48115882,27.38763749
14.48925164,27.38176329
14.49733802,27.37588023
14.50541795,27.36998831
14.51349142,27.36408754
14.52155841,27.35817792
14.52961893,27.35225946
14.53767295,27.34633218
14.54572048,27.34039607
14.55376149,27.33445115
14.56179598,27.32849742
14.56982395,27.32253489
14.57784537,27.31656356
14.58586025,27.31058345
14.59386856,27.30459456
14.60187031,27.29859689
14.60986549,27.29259046
14.61785407,27.28657527
14.62583606,27.28055133
14.63381144,27.27451865
14.64178021,27.26847722
14.64974235,27.26242707
14.65769785,27.2563682
14.66564671,27.25030062
14.67358892,27.24422432
14.68152446,27.23813933
14.68945333,27.23204564
14.69737552,27.22594327
14.70529101,27.21983222
14.7131998,27.2137125
14.72110188,27.20758411
14.72899724,27.20144707
14.73688587,27.19530138
14.74476776,27.18914705
14.7526429,27.18298408
14.76051129,27.17681249
14.7683729,27.17063228
14.77622774,27.16444346
14.78407579,27.15824603
14.79191704,27.15204001
14.79975149,27.14582539
14.80757912,27.1396022
14.81539993,27.13337043
14.8232139,27.12713009
14.83102103,27.12088119
14.83882131,27.11462374
14.84661473,27.10835775
14.85440127,27.10208322
14.86218093,27.09580016
14.86995371,27.08950858
14.87771958,27.08320849
14.88547854,27.07689988
14.89323059,27.07058278
14.90097571,27.06425719
14.90871389,27.05792311
14.91644512,27.05158056
14.92416941,27.04522954
14.93188672,27.03887005
14.93959706,27.03250212
14.94730042,27.02612573
14.95499679,27.01974091
14.96268615,27.01334766
14.9703685,27.00694599
14.97804384,27.0005359
14.98571214,26.9941174
14.99337341,26.9876905
15.00102763,26.98125521
15.00867479,26.97481154
15.01631488,26.96835949
15.0239479,26.96189907
15.03157383,26.95543029
15.03919268,26.94895316
15.04680441,26.94246768
15.05440904,26.93597386
15.06200654,26.92947172
15.06959692,26.92296125
15.07718016,26.91644247
15.08475624,26.90991538
15.09232517,26.90337999
15.09988694,26.89683631
15.10744152,26.89028435
15.11498893,26.88372411
15.12252913,26.87715561
15.13006214,26.87057885
15.13758793,26.86399383
15.14510651,26.85740057
15.15261785,26.85079908
15.16012195,26.84418936
15.16761881,26.83757142
15.17510841,26.83094527
15.18259074,26.82431091
15.1900658,26.81766836
15.19753357,26.81101762
15.20499405,26.8043587
15.21244723,26.79769161
15.2198931,26.79101635
15.22733165,26.78433294
15.23476287,26.77764138
15.24218675,26.77094168
15.24960329,26.76423385
15.25701247,26.7575179
15.26441428,26.75079383
15.27180872,26.74406165
15.27919578,26.73732137
15.28657545,26.730573
15.29394772,26.72381655
15.30131258,26.71705202
15.30867002,26.71027943
15.31602004,26.70349878
15.32336262,26.69671007
15.33069776,26.68991333
15.33802544,26.68310855
15.34534567,26.67629574
15.35265842,26.66947492
15.35996369,26.66264608
15.36726147,26.65580924
15.37455176,26.64896441
15.38183454,26.6421116
15.38910981,26.63525081
15.39637756,26.62838205
15.40363777,26.62150532
15.41089044,26.61462065
15.41813556,26.60772803
15.42537313,26.60082748
15.43260313,26.593919
15.43982555,26.5870026
15.44704039,26.58007829
15.45424764,26.57314607
15.46144728,26.56620597
15.46863932,26.55925797
15.47582374,26.5523021
15.48300053,26.54533836
15.49016968,26.53836676
15.49733119,26.53138731
15.50448505,26.52440001
15.51163124,26.51740488
15.51876977,26.51040192
15.52590061,26.50339114
15.53302377,26.49637255
15.54013924,26.48934616
15.547247,26.48231197
15.55434704,26.47527
15.56143937,26.46822026
15.56852396,26.46116274
15.57560081,26.45409747
15.58266992,26.44702444
15.58973128,26.43994367
15.59678487,26.43285517
15.60383068,26.42575894
15.61086872,26.418655
15.61789896,26.41154334
15.62492141,26.40442399
15.63193606,26.39729694
15.63894288,26.39016221
15.64594189,26.38301981
15.65293306,26.37586974
15.65991639,26.36871201
15.66689188,26.36154664
15.67385951,26.35437362
15.68081927,26.34719298
15.68777116,26.34000471
15.69471517,26.33280882
15.70165129,26.32560534
15.70857951,26.31839425
15.71549982,26.31117558
15.72241222,26.30394932
15.72931669,26.2967155
15.73621323,26.28947411
15.74310184,26.28222517
15.74998249,26.27496868
15.75685519,26.26770466
15.76371992,26.26043311
15.77057668,26.25315405
15.77742546,26.24586747
15.78426625,26.23857339
15.79109905,26.23127182
15.79792383,26.22396277
15.80474061,26.21664624
15.81154936,26.20932224
15.81835008,26.20199079
15.82514276,26.19465189
15.83192739,26.18730555
15.83870397,26.17995178
15.84547249,26.17259058
15.85223294,26.16522198
15.8589853,26.15784597
15.86572958,26.15046256
15.87246577,26.14307177
15.87919385,26.1356736
15.88591382,26.12826806
15.89262566,26.12085516
15.89932939,26.11343491
15.90602497,26.10600732
15.91271241,26.09857239
15.9193917,26.09113014
15.92606283,26.08368058
15.93272579,26.0762237
15.93938058,26.06875954
15.94602718,26.06128808
15.95266559,26.05380934
15.9592958,26.04632334
15.96591781,26.03883007
15.97253159,26.03132955
15.97913716,26.02382178
15.98573449,26.01630678
15.99232358,26.00878456
15.99890442,26.00125512
16.00547701,25.99371847
16.01204134,25.98617462
16.01859739,25.97862359
16.02514517,25.97106537
16.03168466,25.96349998
16.03821585,25.95592744
16.04473874,25.94834773
16.05125332,25.94076089
16.05775958,25.93316691
16.06425752,25.9255658
16.07074712,25.91795758
16.07722838,25.91034225
16.0837013,25.90271982
16.09016585,25.8950903
16.09662204,25.88745371
16.10306985,25.87981004
16.10950929,25.87215931
16.11594034,25.86450153
16.12236299,25.8568367
16.12877724,25.84916485
16.13518308,25.84148596
16.14158049,25.83380006
16.14796948,25.82610716
16.15435004,25.81840726
16.16072215,25.81070037
16.16708582,25.8029865
16.17344103,25.79526566
16.17978777,25.78753786
16.18612604,25.77980312
16.19245583,25.77206143
16.19877713,25.76431281
16.20508994,25.75655726
16.21139424,25.7487948
16.21769003,25.74102544
16.22397731,25.73324918
16.23025605,25.72546604
16.23652627,25.71767602
16.24278794,25.70987914
16.24904107,25.7020754
16.25528564,25.69426481
16.26152165,25.68644738
16.26774909,25.67862312
16.27396794,25.67079204
16.28017822,25.66295415
16.2863799,25.65510946
16.29257297,25.64725798
16.29875744,25.63939971
16.3049333,25.63153468
16.31110053,25.62366288
16.31725913,25.61578432
16.3234091,25.60789902
16.32955042,25.60000699
16.33568308,25.59210823
16.34180709,25.58420276
16.34792243,25.57629058
16.35402909,25.5683717
16.36012708,25.56044613
16.36621637,25.55251389
16.37229697,25.54457498
16.37836886,25.5366294
16.38443204,25.52867718
16.39048651,25.52071832
16.39653225,25.51275283
16.40256925,25.50478072
16.40859752,25.496802
16.41461703,25.48881668
16.4206278,25.48082476
16.4266298,25.47282626
16.43262303,25.46482119
16.43860749,25.45680956
16.44458316,25.44879137
16.45055004,25.44076664
16.45650812,25.43273537
16.4624574,25.42469758
16.46839787,25.41665328
16.47432952,25.40860247
16.48025234,25.40054516
16.48616633,25.39248137
16.49207147,25.3844111
16.49796777,25.37633437
16.50385522,25.36825117
16.5097338,25.36016154
16.51560351,25.35206546
16.52146435,25.34396296
16.52731631,25.33585403
16.53315937,25.3277387
16.53899354,25.31961698
16.5448188,25.31148886
16.55063516,25.30335436
16.55644259,25.2952135
16.5622411,25.28706627
16.56803068,25.2789127
16.57381132,25.27075278
16.57958301,25.26258654
16.58534575,25.25441398
16.59109954,25.2462351
16.59684435,25.23804993
16.60258019,25.22985846
16.60830705,25.22166071
16.61402492,25.21345669
16.6197338,25.20524641
16.62543368,25.19702988
16.63112455,25.18880711
16.63680641,25.18057811
16.64247924,25.17234288
16.64814305,25.16410144
16.65379782,25.1558538
16.65944355,25.14759997
